LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
30000,2,2,2,37,1,2,1,-1,0,1,17303,18121,16329,18994,17148,17735,7129,2682,5570,9074,4902,7830,1
20000,1,2,1,63,-1,0,-1,-1,1,-1,6553,7061,7330,7277,6164,5693,2095,2352,1243,1063,2800,3770,0
300000,1,1,2,49,-1,2,1,-1,-1,0,115599,122190,107560,103781,124156,142338,89909,50963,65626,65748,71320,96328,0
10000,1,2,2,58,1,2,0,-1,2,-1,4276,4889,5850,4850,6496,6007,2913,3277,3307,3736,2770,4445,0
300000,1,1,1,24,-1,3,0,2,1,1,106708,110441,91754,98009,96490,104757,42745,42109,32225,23556,35560,30486,0
20000,2,2,1,40,6,5,6,4,3,4,13968,14151,15194,9599,9750,9338,3752,6220,5577,3152,5201,4590,1
200000,1,2,1,33,-1,-1,-1,-1,-1,0,112331,114095,112198,106515,85364,89355,90239,44203,91410,72406,29504,26398,0
50000,2,3,2,35,-1,1,-1,1,-1,-1,18280,18084,18087,18569,18954,19743,11609,1882,12843,5914,16672,11728,0
50000,1,1,3,63,0,-1,2,1,0,-1,22114,15453,10610,10330,9766,11708,16495,13782,6832,6176,4912,9924,0
30000,2,1,1,61,-1,1,0,-1,-1,0,13692,15016,15577,13211,12513,11012,3258,5174,12016,8237,7935,2439,0
30000,1,3,1,65,6,2,4,4,4,4,5290,5144,5531,4564,2857,2554,1019,2632,1979,1915,1245,1175,1
20000,1,2,1,69,2,-1,-1,1,-1,2,5778,6277,6404,7233,7585,8619,1071,2160,5390,2653,4138,1159,1
30000,2,3,3,50,0,1,1,4,3,0,8106,6052,5042,4399,4565,3712,4847,839,851,614,3390,2018,0
100000,2,3,1,47,1,0,2,2,2,1,9816,8983,11312,9310,12112,11888,6747,6440,6187,3663,6346,6551,1
100000,1,2,2,50,0,0,0,0,2,1,53944,46813,39465,38144,32249,33287,17175,33142,25252,30240,3524,17986,0
50000,2,1,1,65,3,0,4,2,4,2,12651,14053,13368,14313,15022,14003,7762,4481,6859,9403,2415,3611,1
150000,2,1,2,69,0,0,0,0,1,-1,51787,53097,45398,44741,38739,31232,37594,38525,18983,13858,21025,3148,0
200000,2,2,1,26,1,0,4,3,1,-1,70505,50476,62320,71140,76606,57520,52162,15004,13590,33953,28391,9003,0
1000000,2,2,2,69,0,0,2,0,-1,0,195715,172170,147327,161648,139808,137819,135835,56345,70708,90672,64910,39266,0
80000,2,1,1,29,3,0,-1,-1,3,4,5712,5485,6373,6692,7341,5559,2079,1598,3418,3184,2169,3705,1
50000,2,2,2,27,2,1,2,2,-1,0,21265,17706,13010,13841,13567,14144,3919,4555,4433,3296,2390,3459,0
500000,2,1,2,54,-1,0,-1,0,0,2,50508,52169,50048,48325,37405,35605,40531,15788,22792,31644,20561,4695,0
500000,2,1,1,57,3,-1,1,-1,1,-1,222668,205681,239384,261936,267530,224973,157120,111443,47659,196218,158822,34534,0
300000,1,1,1,57,1,0,0,1,1,-1,197019,192681,196961,218828,228283,226237,136766,75407,134796,54149,123068,48999,0
100000,2,1,1,64,-1,-1,0,-1,-1,0,34835,35043,44021,39049,47485,48359,30446,16646,20414,32592,23331,21511,0
100000,2,1,2,30,0,-1,1,0,-1,0,44335,37703,36698,36055,32208,31958,11379,22689,31365,14757,3333,24892,0
300000,2,2,2,37,3,1,4,2,1,2,37144,27136,27686,32169,28639,28588,25007,6049,5289,16929,3952,8778,0
80000,2,3,1,52,2,1,1,0,0,0,11079,14104,15696,10067,10091,10951,1363,11395,3988,5418,4402,9208,0
30000,2,3,2,45,1,4,-1,1,0,3,10701,9026,10483,9846,8294,9113,6659,4373,6252,1513,1595,1873,0
1000000,2,2,1,34,0,4,0,-1,3,4,218019,185254,187248,161042,144458,152586,84047,116101,16322,68710,53264,74271,0
200000,2,3,1,31,2,0,3,5,3,3,37194,37815,37434,44594,38391,43075,4439,18095,4719,20652,25658,18943,1
20000,1,1,2,62,0,-1,-1,0,-1,1,11475,9758,8622,10998,11782,12148,9015,5716,6410,6921,3487,7961,0
20000,2,2,2,55,-1,0,0,0,0,-1,3315,3872,4053,5217,4439,3222,2889,835,3395,3445,2185,1995,0
300000,1,2,1,61,1,2,-1,3,2,1,167082,140409,141196,110754,130728,124967,100366,71383,95765,79308,86685,83571,0
50000,2,2,2,50,1,2,0,2,0,2,29361,29758,33519,31421,31242,24784,18674,23006,4401,13997,22405,17811,1
150000,2,1,2,69,4,2,0,2,1,2,44130,48262,35134,34848,29063,31582,17361,5255,11653,8172,14598,14502,1
20000,2,1,1,35,-1,-1,0,0,1,0,7102,5452,4797,5561,6740,7106,1160,582,2140,4624,1959,2160,0
30000,1,1,2,62,3,4,3,4,4,5,4725,4527,4937,5274,4734,3991,2347,1078,1249,1686,1113,796,0
150000,1,2,2,50,-1,2,-1,2,4,-1,73503,71663,64910,88584,105363,78462,37028,19863,42968,46600,14772,16427,1
500000,2,4,2,27,3,0,-1,1,0,3,362665,433670,401623,388283,420245,400936,77834,257143,271794,150576,172964,62440,1
80000,1,1,2,21,-1,-1,-1,0,-1,-1,24211,27000,28116,27228,21822,24649,19808,8218,8568,20883,18779,10639,0
10000,2,2,1,39,2,-1,0,-1,2,0,1965,2446,2104,1940,1844,1915,1387,1100,1164,770,815,715,0
50000,2,3,1,61,-1,-1,-1,-1,-1,-1,17100,16603,15840,15443,17888,15969,1912,11585,14044,5972,9157,8160,0
30000,2,1,1,61,-1,1,-1,1,-1,1,20049,18051,20866,15139,16855,18334,10846,9658,6857,11599,12278,12913,0
500000,2,2,2,34,1,3,1,2,5,1,53685,62676,53526,65490,61561,48646,28091,42263,10055,32668,43935,7514,0
80000,2,1,1,41,-1,-1,-1,-1,-1,0,15845,13980,14577,14560,16046,14308,13115,11286,8470,2401,11160,5348,0
500000,1,1,2,41,-1,0,-1,0,2,1,278324,299593,347287,285294,284612,277173,57195,61948,51032,70007,30454,226909,0
300000,2,2,2,36,0,0,0,0,-1,1,53353,59375,47179,50114,54399,62351,24807,34181,14280,15004,44164,53037,0
80000,1,1,1,35,0,1,-1,1,2,1,24147,22815,30259,28907,18896,19821,15851,6002,6145,3287,13988,11726,0
10000,2,3,2,62,1,-1,0,-1,0,0,4813,4380,4353,3981,4398,5068,3685,1878,2072,3333,1783,2728,1
500000,2,3,1,38,-1,-1,2,-1,1,1,117685,111577,110844,105808,109672,123701,69588,80023,92132,22391,81328,52048,0
10000,1,1,2,62,-1,0,1,-1,-1,-1,7720,5319,5272,4436,4040,3098,4323,1619,2676,3029,3122,2367,0
300000,1,1,2,58,0,0,0,-1,0,-1,156475,185448,189167,140035,145258,152532,59082,52875,144066,35934,15745,92306,0
80000,2,1,1,64,-1,-1,0,-1,-1,-1,52084,48787,49479,55445,48005,48106,13318,19037,27162,39666,8334,39688,0
50000,2,2,2,24,-1,-1,-1,-1,-1,-1,4461,3984,3440,2963,2684,2957,458,3097,1097,2583,2008,557,0
80000,2,1,2,34,0,0,0,-1,0,0,38225,45303,44838,47360,38148,40832,28721,5107,32270,36031,23971,34111,0
50000,1,2,2,43,-1,1,-1,0,-1,0,16685,13362,15132,11338,11058,12938,4618,10875,1618,3867,1733,7623,0
150000,2,2,2,30,-1,-1,-1,-1,-1,-1,17349,12452,16676,18147,16105,18246,15613,9427,13335,5566,2960,5551,0
100000,2,1,1,68,-1,-1,-1,0,-1,-1,59838,69918,78825,82308,80625,77258,45297,40533,9500,43646,46604,66210,0
50000,1,2,2,53,-1,-1,-1,-1,-1,-1,25169,26966,28744,30451,24094,20731,4234,11602,15547,22308,2720,11041,0
100000,2,2,2,39,-1,-1,-1,-1,-1,-1,11909,11552,13612,14362,16149,15202,2462,5525,5059,9702,3750,13189,0
80000,2,2,1,42,3,-1,0,-1,0,0,28807,24508,21664,18578,15343,17526,23651,9142,19083,2545,8824,9808,0
300000,2,3,1,43,-1,-1,-1,0,-1,0,43265,54662,66723,76693,76503,75504,20252,9445,53042,26039,50090,11449,0
300000,2,1,1,42,-1,-1,0,-1,2,-1,153251,157288,144049,139798,130560,146579,126098,122208,41015,64806,37185,27748,0
100000,2,2,2,33,-1,0,-1,-1,-1,-1,13160,12861,9273,7178,4793,5284,4740,8320,1624,1394,1602,2021,0
500000,2,3,1,48,1,1,-1,1,-1,1,205870,218063,181190,194129,247564,225790,104312,56039,142861,83509,187314,80954,0
50000,2,1,2,24,-1,-1,-1,-1,-1,-1,14706,10828,9922,10291,11527,11202,2312,6148,4210,1423,10362,7715,0
20000,2,2,1,23,0,-1,-1,-1,-1,-1,5701,5798,5771,5741,5611,5392,795,4258,3630,3838,3246,3123,0
10000,2,1,2,24,-1,1,-1,-1,-1,-1,827,976,765,842,696,788,591,152,576,237,222,551,0
200000,1,2,3,69,2,5,2,4,1,1,23395,18632,18916,25861,21989,21977,12283,4842,13209,3455,5684,2550,0
80000,1,2,1,59,3,4,4,5,1,2,41120,31936,28259,24613,20830,16116,10068,19469,5704,12476,2161,6867,1
300000,2,3,2,21,4,-1,0,3,3,1,24900,24797,21454,20328,23701,21699,13569,7156,15222,5675,5128,3164,1
80000,1,3,2,42,0,2,-1,-1,0,-1,24175,19736,23213,28736,25248,25372,20353,7929,19933,2971,12100,10167,0
10000,2,2,1,51,-1,0,0,1,3,1,5129,4247,3114,3058,3479,3644,3946,860,2459,2303,2177,1385,0
100000,1,3,2,28,1,1,0,1,-1,1,20479,23454,21185,21617,20067,20476,3830,15972,11671,6672,11000,18009,1
100000,2,1,2,49,-1,0,-1,-1,-1,-1,20352,19843,16527,17643,21673,26543,10744,13681,7107,11931,17311,18869,0
80000,1,2,1,53,0,3,1,0,3,1,29755,30476,32775,32416,25896,24518,12870,21229,12975,17267,10569,9018,1
200000,2,2,2,29,-1,-1,-1,-1,-1,-1,44112,34458,32945,37833,40163,29937,26405,5970,27565,12863,15955,19272,0
150000,1,1,2,61,3,2,5,1,1,3,32424,35975,24301,29581,28050,25348,7720,11718,15062,10361,10275,18314,1
50000,2,1,3,42,1,1,2,-1,2,2,27293,30831,29366,32258,33614,34463,14460,21435,17529,22134,17128,15477,0
150000,2,2,2,27,-1,-1,-1,-1,0,-1,78240,81032,66153,75536,85996,87734,40316,27687,40859,67520,51016,67163,0
50000,2,2,2,62,0,-1,-1,0,0,-1,12979,11976,11727,12790,10563,10338,6327,1743,10464,5255,4326,1194,0
200000,1,2,1,50,-1,-1,-1,0,-1,-1,54056,62727,61266,41992,48883,42780,25933,37934,29648,29732,34673,13530,0
50000,2,3,1,59,3,1,4,0,3,2,26655,35393,30241,25770,24775,12221,8494,8126,19275,11351,7527,3556,0
150000,1,1,2,29,-1,0,2,2,2,1,20920,25180,24390,19810,19144,21385,4614,3489,7848,15836,3120,13162,0
80000,2,2,2,48,-1,0,-1,-1,-1,-1,15148,18727,20535,16750,18245,17616,3496,6031,5555,1936,4365,14615,0
20000,2,1,2,27,2,2,0,1,4,2,3793,3608,3586,4054,4636,7455,2462,1025,669,2042,2445,1705,0
100000,2,3,1,25,-1,0,0,-1,-1,-1,20603,23543,26554,28950,26524,22470,18272,7841,3193,4454,21637,17934,0
80000,2,2,2,52,-1,-1,-1,-1,0,-1,4303,4175,4267,5457,4147,4322,2217,2463,1513,1971,2970,920,0
150000,2,1,1,43,2,2,1,1,0,3,28983,32960,25190,27950,26094,23381,20553,12127,13175,9503,13630,15177,1
100000,2,1,1,54,2,2,0,0,-1,1,36647,40289,41737,38388,33169,32671,16790,4625,12847,12811,25310,15935,0
10000,1,1,1,48,-1,0,0,1,3,1,2331,2202,1773,2410,2292,2230,2050,228,1358,432,1556,524,0
30000,1,1,2,53,2,2,3,2,0,6,6383,4693,4758,5386,4980,5451,4173,2644,2932,3298,1162,3166,1
150000,2,2,3,39,0,3,0,0,0,0,17459,20026,19513,18389,14301,13006,2412,6572,5416,14736,6609,2632,0
80000,2,1,3,40,0,-1,0,-1,0,-1,50426,65732,86366,76677,70074,68206,30824,40859,37245,56340,13911,48081,0
80000,2,2,2,29,0,-1,-1,3,-1,5,30969,36426,30157,32821,35031,36793,25120,12913,12041,8927,28288,19574,0
10000,2,1,0,23,3,2,2,2,3,2,6166,7310,6973,8645,8806,9952,1725,3686,3391,2514,3667,6088,1
50000,2,2,2,28,3,0,2,2,1,0,13105,13135,14846,15796,18565,15173,8056,7921,3338,5564,10797,1671,1
150000,2,1,2,40,0,0,0,2,0,1,14482,15749,18261,21873,21279,15782,6936,3503,9951,16105,3989,7130,0
300000,2,1,2,24,-1,-1,-1,0,-1,-1,165445,157908,131292,148107,165844,155075,38854,99193,65897,53294,103469,63595,0
100000,1,2,1,36,-1,-1,-1,-1,-1,-1,65141,74024,82101,68013,75133,73776,44578,14127,9123,44117,44499,8584,0
100000,1,4,1,41,0,-1,-1,1,1,0,39664,41524,41553,41639,45759,47934,19847,20396,25783,30042,21972,30799,0
80000,1,1,1,50,-1,-1,-1,0,-1,-1,6084,7023,5686,4836,6056,4010,3325,770,1747,2736,4453,1337,0
150000,1,2,2,55,-1,1,-1,1,1,1,40294,52174,47410,52942,55809,46002,19997,28341,25477,46212,45838,20309,0
200000,2,2,2,27,1,-1,2,-1,0,1,35919,27220,33602,24062,22772,20626,10841,20664,14633,18804,14411,17304,0
30000,2,2,2,38,1,2,5,4,0,5,11198,11166,11059,10187,11284,10067,5324,2816,4830,1204,3329,1823,1
150000,2,1,2,32,0,1,0,1,2,3,10375,9619,7313,7151,7746,9414,7504,2023,1479,3197,1798,3504,0
50000,1,2,1,68,-1,-1,-1,-1,-1,-1,8210,5701,6253,6643,6578,7338,3040,3646,1441,2408,3292,2230,0
10000,2,1,2,67,1,1,1,1,1,2,4734,4983,2947,3502,2678,3266,3461,1516,1139,852,649,2028,0
20000,2,2,1,27,0,-1,-1,0,0,0,13542,12453,14388,15450,15579,17644,9412,6768,7604,5327,4649,7554,0
10000,1,2,2,50,0,0,0,-1,-1,-1,1212,1028,1101,1331,1589,1809,301,666,405,962,951,1484,0
50000,1,2,1,22,1,3,2,-1,-1,1,13296,12830,11033,8639,8252,9721,2490,5491,7919,5583,3191,5122,0
20000,2,2,3,32,0,0,-1,4,0,1,2992,2808,2747,2374,2310,3059,1191,2325,2130,812,2009,2246,0
20000,1,1,1,25,-1,-1,-1,0,-1,-1,4428,4164,4691,4629,4426,5170,1214,1374,3546,3318,1160,2682,0
30000,2,2,2,31,3,2,0,2,2,1,3064,2600,3053,3428,3365,3191,1050,2097,2488,1865,1765,2550,0
10000,2,1,2,26,1,1,1,0,1,1,2607,2388,2535,2302,1984,2101,477,654,406,883,1133,241,1
50000,1,1,1,55,1,4,3,4,1,0,8830,9105,9226,7389,8669,9060,4736,5426,7178,1629,1335,4507,1
200000,1,1,2,59,0,0,1,0,4,-1,55701,67066,76058,93019,78793,88381,44914,28938,32628,46629,34942,65503,0
100000,2,1,2,60,5,7,1,4,4,4,19830,17738,22500,25082,20091,17851,11085,1677,11380,12206,3657,5165,1
20000,1,3,1,26,1,2,3,0,1,3,3261,3563,4320,3540,3473,4035,579,1513,1091,2812,2842,2725,0
50000,2,2,3,55,0,0,-1,4,1,1,17554,18300,15824,16867,18237,23334,13697,3909,11071,9750,11348,4154,0
80000,1,2,2,62,2,3,3,2,1,2,3390,3285,3474,3880,3774,3394,1087,1431,433,2263,638,1981,1
30000,1,1,1,34,-1,-1,-1,-1,-1,-1,2871,3264,2951,2471,2359,2473,1039,1870,1196,436,1987,1623,0
50000,2,3,1,66,-1,-1,-1,-1,-1,0,20639,19613,11543,10727,10685,10127,9559,16923,9985,3202,5319,8195,0
50000,2,1,2,65,0,0,2,-1,0,5,17990,18795,20043,25093,25012,25853,2951,10781,5713,12974,9861,20781,0
80000,1,1,1,61,-1,-1,-1,-1,-1,-1,34904,37898,37470,40006,32834,26351,12028,30685,27885,34342,15474,10182,0
150000,1,3,2,23,-1,-1,-1,-1,0,1,51696,46473,44547,53133,54028,42205,18180,38110,18612,17049,5552,24385,0
80000,1,2,2,52,4,0,-1,1,4,2,42496,35953,33832,25512,19103,18621,15255,23536,22089,3263,10549,8099,1
20000,1,2,1,35,1,4,4,1,2,2,9262,10308,12878,11178,9594,9917,2056,5259,1268,7271,6979,3342,1
20000,1,3,3,55,1,-1,-1,0,-1,-1,5777,5700,5969,4772,4840,3639,4118,3195,3485,2447,2166,1182,0
300000,2,2,1,39,3,1,3,3,1,4,68540,70101,68219,71890,76671,82728,15910,40441,43735,21790,49678,9819,1
150000,2,1,2,62,-1,0,-1,-1,-1,-1,17414,17858,15932,15492,11521,12934,12188,8761,6758,6007,7250,9423,0
150000,2,1,2,61,-1,0,0,3,0,1,67847,48839,56502,72442,69119,64365,51333,24248,18912,40023,38732,12180,0
300000,2,1,1,51,3,5,2,6,3,3,71869,52507,53336,59642,61427,70698,41231,12110,21115,6907,35082,25683,0
100000,2,3,1,48,4,4,3,4,1,2,47742,50165,48832,48012,58564,56084,32023,29498,19447,31976,24468,5801,1
20000,2,1,1,35,1,-1,-1,-1,-1,0,9502,9531,9479,10193,10528,9665,5721,1944,6689,7570,5999,4597,0
150000,2,1,2,64,4,4,3,4,0,1,8135,6464,8190,8857,9368,8763,2620,3282,1947,4419,3184,5497,1
30000,2,2,1,64,5,3,6,4,2,6,8666,5885,6242,5979,5347,5710,1717,1810,1980,1252,1074,1724,1
150000,2,3,1,50,-1,-1,-1,-1,-1,0,48610,46612,38592,41973,37000,29061,25384,36410,30210,6308,30859,25602,1
80000,1,2,0,27,1,4,1,4,1,1,7972,6626,8010,6711,6690,6655,1543,3169,2861,4633,3969,5042,0
10000,2,1,1,56,-1,-1,-1,-1,0,-1,2218,2348,1980,2071,2546,2653,543,876,516,811,749,1111,0
20000,2,1,1,23,-1,-1,-1,-1,-1,2,8097,8980,9305,8278,6190,6152,4493,4426,1741,4103,2815,3004,0
80000,2,2,2,36,4,1,6,1,5,5,21250,23053,19596,18540,17483,16000,9867,10611,1629,5152,6329,1677,1
100000,1,2,2,52,0,-1,-1,-1,0,-1,12419,11616,14397,15942,12825,9101,6041,1346,3700,5331,6054,3663,0
30000,1,1,1,46,1,1,3,1,2,1,3575,3808,4699,5438,4700,5699,2442,1648,2573,4359,3124,4118,0
20000,2,3,2,60,-1,0,-1,0,-1,-1,9276,11504,9128,8317,6516,6257,6635,5395,3021,5630,2444,972,0
50000,2,2,1,25,7,7,3,6,5,7,16313,14193,11635,15368,11378,13069,6339,7091,6538,4192,5679,3140,1
200000,2,2,2,35,0,0,0,-1,-1,-1,66259,70444,62686,67953,59754,57216,52946,12268,31192,10385,36153,38322,0
200000,1,2,1,39,0,0,0,0,1,1,21895,19461,16484,18167,18531,17938,8121,8558,9446,15274,6873,7240,0
150000,1,1,2,54,4,1,2,4,2,1,90287,64078,38800,32620,31822,28644,66955,44785,5856,22569,11165,3764,1
80000,2,2,2,35,-1,-1,0,-1,0,1,16030,14660,14525,16378,16005,17449,2569,2370,3024,14724,1903,9827,0
80000,1,2,2,22,-1,0,0,-1,2,-1,30884,26623,29689,29600,29821,32018,10533,15712,22319,16131,8632,23464,0
30000,2,1,2,36,0,0,1,2,2,0,4447,4423,4441,4378,6553,5999,1990,1646,2980,2973,2649,1653,0
30000,1,1,2,31,1,5,4,3,2,1,7520,8932,6937,7857,7964,9421,4545,5080,5187,4187,4683,2305,0
10000,1,3,1,58,0,-1,-1,-1,-1,-1,3584,4237,4509,6283,7374,7061,2260,840,1646,3157,4607,3158,0
300000,1,3,1,58,0,-1,3,0,0,0,201310,241032,258204,261089,264423,265665,93736,53437,120041,125808,174360,35614,0
80000,1,1,2,50,0,0,-1,1,1,0,48427,50139,49267,40622,33865,37325,24175,31617,7339,28920,4925,22260,0
10000,2,1,2,43,4,3,2,2,1,3,4069,4792,5017,4901,4189,5044,905,2395,1292,716,1869,3404,1
100000,1,2,1,65,-1,0,2,-1,0,0,34136,36083,44183,34535,34376,39144,6968,26242,8798,29793,16946,24107,0
50000,2,2,2,64,1,-1,0,-1,-1,0,13677,9226,11638,12450,13732,9979,11921,4724,9892,8987,5905,7249,0
80000,2,2,1,35,-1,-1,-1,-1,-1,-1,4395,3559,4195,5230,4812,4488,3105,2349,2764,2608,2346,1981,0
150000,2,1,2,35,-1,0,0,-1,0,-1,21686,24174,18219,19617,15491,17241,16970,7210,11594,7609,7905,13284,0
200000,2,4,2,25,2,1,1,0,1,1,80187,81476,74717,67975,74685,87309,43501,51490,44586,15858,16204,63737,0
150000,1,1,2,27,0,0,0,1,-1,0,63348,67526,83506,72514,93017,96682,44547,29170,32534,61106,29740,13483,0
300000,2,3,2,23,-1,0,1,0,0,-1,91250,100897,90102,103813,84243,63786,32717,20879,30428,60702,38924,45407,0
50000,2,2,2,43,-1,0,-1,0,0,0,29784,31733,39438,46448,38547,42288,23646,14372,8596,22076,30552,25242,0
150000,2,1,2,42,0,1,-1,3,2,-1,103063,79705,73720,70603,69167,82087,62438,47519,54507,52790,35048,30304,0
300000,2,2,2,54,1,3,3,1,1,2,140882,135090,123954,163515,171162,179763,85432,53534,98350,30800,73945,35207,0
50000,2,3,2,44,-1,-1,0,-1,0,-1,16667,16387,11234,7757,8240,7204,8255,3080,7115,2807,1047,989,0
200000,1,3,1,55,-1,-1,-1,-1,-1,-1,49918,55739,51539,60668,50429,52827,30607,27334,30267,50353,37289,46161,0
500000,2,2,2,64,-1,-1,0,0,0,0,196196,204113,175705,186948,135785,124612,19777,174398,115221,104288,105058,34762,0
150000,2,2,0,51,-1,-1,-1,-1,-1,-1,86995,74447,70817,72976,80314,69584,18366,50180,57815,41012,26866,34052,0
30000,1,1,2,47,-1,-1,0,0,-1,-1,4064,3293,3366,3265,3056,3528,1115,1760,1113,896,1589,3009,0
50000,1,1,2,53,0,0,-1,0,-1,-1,24222,27930,32759,34525,38877,34448,20581,22860,16896,6839,14673,20904,0
150000,1,3,2,21,-1,-1,-1,-1,-1,-1,78661,94334,132039,139215,145700,180000,54975,18565,20724,117064,16761,130950,0
300000,2,2,2,45,4,3,3,5,3,2,57624,49040,53642,45536,44814,48245,34451,23266,31677,14948,11358,12498,1
10000,2,2,1,51,1,1,2,1,0,3,5611,4557,4972,4879,5920,5529,4364,655,2435,3662,4386,1821,0
50000,1,2,2,58,-1,-1,2,-1,-1,0,25360,25178,22434,25906,23356,24834,4025,11770,9548,20502,8022,8979,0
50000,2,2,2,35,7,2,7,3,4,5,19162,18247,16392,17424,18154,13581,7788,5459,6974,3697,1867,3514,1
80000,1,3,1,69,0,3,0,1,1,0,26855,23172,20242,25367,25488,23249,19906,8394,5399,5255,16038,12091,1
200000,2,1,1,38,-1,-1,-1,1,-1,3,20000,25208,29424,23640,24511,30258,7547,9695,21778,2933,14029,8962,0
80000,2,1,2,53,1,1,-1,0,-1,-1,52297,47858,60503,61942,62264,61170,23457,25280,41345,31812,47034,46937,0
100000,2,1,1,59,-1,-1,0,-1,-1,-1,23081,21097,17895,17001,19620,12966,12825,13968,3504,7167,2263,10978,1
100000,1,3,2,44,1,1,2,5,2,3,12322,10705,11038,12050,12606,10724,3137,5800,7695,6140,2546,3053,0
100000,2,1,1,68,-1,1,-1,0,0,0,32522,34312,34657,30324,41102,46428,18585,6218,29867,5653,32967,24014,0
150000,1,3,2,69,2,0,1,0,0,0,63733,50182,50047,58416,53072,59310,44881,32321,17958,31369,23775,21624,1
20000,1,1,2,48,2,1,3,1,1,1,7877,4769,5035,4029,4122,4757,1509,819,871,3238,1990,581,0
10000,2,1,1,61,2,0,0,-1,1,4,2708,2040,2340,2200,1764,1832,712,1137,224,938,998,675,0
200000,1,3,2,31,-1,-1,0,-1,0,0,65183,68502,73710,70219,88840,101380,33911,32336,19887,57619,38543,35359,0
80000,2,2,1,42,1,3,3,4,3,3,29753,27096,26492,26534,18359,15497,10902,12552,2841,8187,9210,9341,0
50000,2,2,2,50,-1,-1,2,-1,-1,-1,16937,14592,10797,14497,17926,17174,13572,2029,4784,8767,10811,7784,0
80000,1,2,1,29,2,5,-1,0,4,2,13411,14743,14885,19066,17861,17780,6323,2951,7831,12687,3199,7056,1
150000,2,2,1,54,1,0,4,-1,0,0,23112,19309,20347,21266,25631,27907,11190,5807,13344,13111,3684,13011,0
20000,1,2,2,49,0,0,0,-1,0,-1,13717,15658,12686,10541,11987,11173,1500,13229,7823,7872,9418,3313,1
100000,1,2,2,51,1,0,-1,1,0,-1,20007,19474,19986,18520,16372,19683,6873,6395,15637,8583,8329,10253,0
20000,1,2,1,62,1,0,0,2,1,-1,11815,8404,6977,7436,7858,7912,7769,6135,3771,2369,2401,4826,1
300000,1,2,3,68,4,0,2,0,1,4,78627,70176,90992,92517,102646,99350,59249,9853,37948,60899,61836,43412,0
100000,2,2,1,36,2,5,7,5,4,5,53494,59969,61082,61335,58456,58843,28352,24119,34088,18015,11273,12991,1
200000,1,1,2,29,-1,0,-1,-1,-1,-1,74665,69497,85969,73023,65541,54221,10206,61318,67984,18558,44481,27539,0
150000,1,1,2,52,-1,1,1,-1,-1,0,90083,60483,68314,69388,87876,81420,60253,47042,7493,34527,34218,45113,0
200000,2,1,1,21,0,1,1,3,-1,0,81268,85481,90560,103948,107684,92839,27166,47016,63672,28249,90546,60148,0
50000,1,3,2,51,5,3,2,1,4,5,13191,12043,15211,12828,15431,15434,1758,5356,3231,1050,8245,2673,1
30000,1,2,3,23,-1,-1,-1,0,-1,0,3547,4184,4044,4832,5132,6429,1446,3364,3201,2605,3138,4325,0
300000,2,1,1,32,0,-1,0,-1,0,0,74736,83134,87766,74096,78989,59160,66607,21905,75200,35751,16134,14186,0
300000,2,3,1,31,6,2,4,3,4,1,176003,148279,153347,140119,127197,139676,49519,17645,89139,70813,24662,36303,1
300000,2,1,1,26,0,0,0,-1,-1,0,176650,214684,283811,279695,285348,347157,38198,146915,254935,127740,240439,112034,1
1000000,1,1,2,40,0,0,-1,-1,-1,0,158071,225025,258514,292291,282821,266542,71699,99207,134513,53414,132043,195068,0
100000,2,1,2,21,3,3,5,6,6,6,15543,18756,15162,17365,18071,17231,3191,10494,3123,2897,8036,6712,1
100000,2,2,2,28,-1,-1,-1,-1,-1,-1,49485,43878,44606,37380,37921,40299,39229,27034,35110,20690,8542,15304,0
200000,1,1,2,26,-1,0,-1,0,0,-1,65574,50096,49338,52666,55289,62151,9855,33843,5430,29299,40444,37502,0
20000,1,2,2,41,2,4,0,2,1,0,7994,9100,8439,8481,5887,6695,2899,4436,5020,1034,2971,2030,0
200000,2,3,2,67,-1,2,0,0,1,-1,41346,40406,37441,38403,40286,33763,33711,12641,16062,6153,21617,16386,0
200000,2,2,1,27,-1,0,0,0,1,-1,104820,90722,103473,88787,84723,85633,77181,64617,69842,43853,65752,71195,0
100000,1,3,1,67,-1,0,-1,-1,-1,-1,26361,25119,30855,32559,33755,33149,10953,6460,24821,11296,13793,4948,0
80000,2,1,2,57,0,3,0,4,1,2,14004,14911,12207,12964,11630,11256,10382,8953,8702,10761,1592,2487,0
150000,1,2,2,26,-1,-1,-1,-1,-1,-1,20666,23071,17076,13107,14229,12991,16224,8134,8727,8621,9930,7730,0
300000,2,3,1,21,1,1,-1,-1,2,0,129777,121227,105005,136187,139258,148911,36106,56298,85470,20446,37145,26051,0
30000,2,2,2,42,0,-1,0,1,0,-1,2047,1860,2165,2088,1933,2260,943,1204,279,874,256,460,0
50000,1,2,1,33,0,0,0,0,-1,1,9515,9466,9578,9257,9692,8355,3204,4334,1871,7214,3808,4882,0
